,spa_text,gum_text,origin,origin_details
6619,No reprendas al anciano con dureza; trátalo como a un padre; a los jóvenes trátalos como a hermanos,"Kølli misagwane tsakkandø namig wamømøtø, masken tammaytø, wamindamig køn, maig melamigwan treeg marøb megamig køn chib, kan møskawan lataitøweingue. Inchen ureeteelane ñui trag nunelø gúi lataig indamig køn.",bible,1 Timoteo 5 - 1
6620,"a las ancianas, como a madres; a las jóvenes, como a hermanas, con toda honestidad.","Inchen ishumbur køllizheelane ñui usrin gúi lataig inchippe, srusralmerane ñui trag nuchalø gúi lataig indamig køn, chigøben kaig isua gømøtø, tabig chishigwan isuague.",bible,1 Timoteo 5 - 2
6621,Ayuda a las viudas que realmente lo son.,Inchen piudamera kerriguwan nømdø gørrømisrar kerrigu mugucha ashchaptiig chigarwane tabig purugunrrig.,bible,1 Timoteo 5 - 3
6622,"Si una viuda tiene hijos o nietos, a ellos les corresponde en primer lugar cuidar de su propia familia y corresponder a los beneficios que de sus padres han recibido. Esto es agradable a Dios.","Inchen kan piuda nusrkalø gúi, kabe awelumera gúi tøgaig købene, trube, tru ureemerabe Tiusweimburabigu maig maramig køben treeg marøb, trube, tru nusrkaløbe nømui yauelai chi palabigwane nømwei ashib purrønrrabelø gøn, nømunma maig tabig marig købig køben, kølleelan treetøwei marøb. Kaguende øyeebe Tiuswei merrab truba tab gúi asig køn.",bible,1 Timoteo 5 - 4
6623,"La verdadera viuda, la que está sola en el mundo, tiene puesta su esperanza en Dios, y se entrega día y noche a la plegaria y a la oración.","Inchen piuda tru kerriguwan nøtøzhig, yandø nøtø gørrømisraibe, Tiustøwei purugunrraitamab isua basramisra, yem gwaløm Tiusba waminchib, purugurrunrrig chib miab megabig megan.",bible,1 Timoteo 5 - 5
6624,"Por el contrario, la que se da a los placeres, aunque parezca viva, está muerta.","Trune piuda tru nøtø gørrømisrøbig nun maig marøg købendø marøb pasrabiibe, øsig uningucha nøbe kwaig lataig køn.",bible,1 Timoteo 5 - 6
6625,Recomiéndales estas cosas para que sean irreprochables.,"Øyeeg maramelangucha marmø gømø, martrain garunrrig, mugøben ‘kailø gøn’ dainab pønrramig chigargønrrai.",bible,1 Timoteo 5 - 7
6626,"Si uno no mira por los suyos, y especialmente por su familia, ha renegado de la fe y es peor que un no creyente.","Pøs møikkøben nui nømmisagwan lata, katø nui naachaguelandøweinguen isua ashmíibe nui isubigwan Jesucristoinuutø pasra tøgagúigwan wendøbasraig, katøganelø Tiuswan køremeelø lataguen gømø, purab gaikken gøn.",bible,1 Timoteo 5 - 8
6627,"Para que una viuda sea incorporada al grupo de las viudas es necesario que haya cumplido ya los sesenta años, que haya estado casada una sola vez,","Tru munchimeran pøra tøgagúigu kan piudai munchiwan keerøppe, sesenta añoskurrimbuniigwandø pøra gueeramig køn, trurrigu nui keebatø megabig købigwan.",bible,1 Timoteo 5 - 9
6628,"que su buena conducta le haya creado una buena fama, que haya educado bien a sus hijos, ejercitado la hospitalidad, recibido con amor a los creyentes, socorrido a los que sufren, practicado toda clase de obras buenas.","Truibe chigøben tabig mariiløyu mu gúi asig kømig køn: nui uregwan nørrøranøbig, katø mugøben nui yau pubelan, yaambumay tab wamab wabig, katø Tiuswei misaamera yau puben, srøbmeran kwallibig, katø chine kaig nebuilø melabelan purugub megabig, katø chine tabigwane marøb megabig treekke.",bible,1 Timoteo 5 - 10
6629,"No admitas a las viudas jóvenes, porque cuando los ímpetus de la pasión las apartan de Cristo, quieren volver a casarse,","Inchendø tru piudamera ureeteelø nømdø gørrømisrøbelane, tru munchimeran pøra tøgagúigu nømungucha tøga guerbasamig kømøn. Kaguende nømui asru kaig marøg købig arrubiitø, Cristoinukkurri tarømarene, katø kasharag kui inchib mendabelø gøn.",bible,1 Timoteo 5 - 11
6630,y se hacen culpables por haber faltado a su primer compromiso.,"Inchabe tru Criston srøtø nebua asha tru nøba pønrrønrrab misrig købigwan treeg martrab gaima, kaigyu pønsrailø gønrrab pønrramisrøbelø gøn.",bible,1 Timoteo 5 - 12
6631,"Y además, como viven ociosas, se acostumbran a ir de casa en casa; y no sólo viven sin hacer nada, sino que también son chismosas, se meten en todo, y hablan de lo que no deben.","Inchagucha ke yamørig, yamørig llirab pønrraptø, yandø pøiløguen misrøbelø gøn. Trurrigu pøiløtø misrmøtø, katø ambumay imay wamniga lliramba, katø chiyugøben guegalamørøb, chi wamindamgailan wamincha møramba inchibelø gøn.",bible,1 Timoteo 5 - 13
6632,"Prefiero que las viudas jóvenes se vuelvan a casar, que tengan hijos, que gobiernen su casa y que no den al enemigo ninguna ocasión de hablar mal,","Inchawei treekkurri piudamera ureeteelø nømdø gørrømisrarbe nabe ka kasharanrrai inchar. Ureemera tøgagøb, katø nømui yaambu mandø burramigwan asam gusreb inchai, Satanás, tru ashig kømui inchibig, chinetø tainab pønrramig chigagønrrab.",bible,1 Timoteo 5 - 14
6633,"pues ya algunas se han extraviado, siguiendo a Satanás.","Inchawei piudamera møiløma, pella chab tarømisra, Satanáswei maywan wendautø chab ambubguen indin gøn.",bible,1 Timoteo 5 - 15
6634,"Si una creyente tiene viudas en casa, que las atienda ella misma; así no serán una carga para la comunidad, y ésta podrá socorrer a las verdaderas viudas.","Kan ishug Jesucriston kørebig nui yau piudamera tøgaguabe, purugub nø asamig køn, iglesia ke tranrraindø muniirab gømig kømønrrai. Øyamaybe tru piudamera kerriguwan mugucha ashchaptiig chigarwan, maig palabigwan ashib tøgagømig chi palømønrrun.",bible,1 Timoteo 5 - 16
6635,Los presbíteros que cumplen bien sus funciones son dignos de un gran aprecio; sobre todo los que se dedican a la predicación y a la enseñanza.,"Iglesiayu maig køben gømønrrai truba tab ashib, Tiusweimburabelan pera marøb pønrrabelane nøm mandø tabig indig kønrrabelø gøben treegwandø tab inchimøtø, maya nuguen tab inchib tøgagømig køn. Tru Tiuswei wamwan waminchib eshkamiguba, kusrennamiguba, truigwandø truba martrab isua merrarawa pønrramisrøbelan.",bible,1 Timoteo 5 - 17
6636,Porque la Escritura dice: No pondrás bozal al buey que trilla; y también: El obrero tiene derecho a su salario.,"Kaguende Tiuswei wamwan pørigube trenchibig køn: “Kan wey, tirigun kwattrai itøbunab megabigwane, mabashig kømub pusalgutsamig kømøn” cha. Incha gatø trenchibig køn: “Chi maramigwan marøb megabiibe tru nø marøb megaimburø pagar utamigwein gøn” cha.",bible,1 Timoteo 5 - 18
6637,"No admitas acusación alguna contra un presbítero, si no se apoya en el testimonio de dos o tres personas.","Tiusweimburabigwan pera marøb pasrabigwane kaig køn dainab kemesrøb srua gønrrai inchimumig køn, tru treeg marigwan kan pailø gúi, pønelø gúi nømashib ashibelø treeg køn chib eshkanrrabelø gaabene.",bible,1 Timoteo 5 - 19
6638,"A los que faltan a sus obligaciones, repréndelos en público, para que sirva de lección a los demás.","Inchendø kaig maramigwan elachimø marøbig marøbelane ‘øyeeg marmumig køn’ cha, mayeelai merrab mur alegamig køn, katøganeløgucha treegwei marmønrrab køriimatønrrai.",bible,1 Timoteo 5 - 20
6639,"Te exhorto ante Dios, ante Jesucristo y ante los ángeles elegidos, a que pongas en práctica todo esto con imparcialidad, sin dejarte llevar de apreciaciones humanas.","Tiuswei merrappa, Jesucristoi merrappa, katø ángelesmeran Tius lawa wesrailai merrappa, iig øyeeg maramelan marmø gømø, ñi martrai karua basrar, kabe møigwane purømisrøb trugatøtø inchab gømøwei, møigwandøgucha lata asha maramig køn.",bible,1 Timoteo 5 - 21
6640,"No impongas las manos a nadie a la ligera, no sea que te hagas cómplice de los pecados ajenos; consérvate íntegro.","Chigøben marøb pasrønrrai wesrawa basrtrab, ke møi møi tab ashmubendøbe, møigweim bala gøben, ñui tasiimeran estsarmøta, nømui kaig mariilan ñigucha tøgatø marøb pasraig webimønrraimbe. Chigucha kaig martrab gømø, tabig chishig basrønrrig.",bible,1 Timoteo 5 - 22
6641,"No bebas agua sola, toma un poco de vino, debido a tus frecuentes malestares estomacales.","Møingurrimbunøbe, tsøøbitø, tsøøbitø muchimøtø, katø lamøzhig vinogucha mutchig. Kaguende ñibe patsø tre tab gømuinab, kwanrrømeragucha chi gwanrrø gøben katø gatø webarrinabig køn.",bible,1 Timoteo 5 - 23
6642,"Hay hombres, cuyas faltas son notorias incluso antes de ser citados a juicio; hay otros, cuyas faltas sólo se descubren después.",Kaig mariilø kan utu møguelaimbe maig køtashchab asamig pumøwatø tørgandø kenamisrøbguen indan. Inchen kaig mariilø katøganelaiwane tsøndatøsrø treeg kuin gúi nebua asiilø gøn.,bible,1 Timoteo 5 - 24
6643,"Lo mismo ocurre con las obras: las que son buenas están a la vista, y las que no lo son, tampoco podrán permanecer ocultas.","Katø treetøwei chigøben tabig mariiløgucha tru urastø tørgandø asamdiig kenamisran. Inchen tabig mariilø gatø møi møi kenamisrmø pønrrabikkucha, asiimíig treetø gørrømisrmøtø, kenamisrøbig køn.",bible,1 Timoteo 5 - 25
6644,"Todos los que están bajo el yugo de la esclavitud, consideren que sus amos son dignos de todo respeto. De este modo nadie podrá denigrar el nombre de Dios ni la doctrina.","Ñim møitøgucha ka karua srua gúindiig melabeløbe ñimun karub pera gøbelane ka palabinø inchib maig købash inchimø, tab indamig køn. Tiuswei munchiwanba, katø tru tabig kusrenaniilanba purø rrømbøig wamindig kømønrrai.",bible,1 Timoteo 6 - 1
6645,"Los que tengan amos creyentes, no les falten al debido respeto con el pretexto de que son hermanos en la fe; al contrario, sírvanles mejor, puesto que son creyentes, amados de Dios, los que reciben sus servicios. Esto es lo que debes enseñar y aconsejar.","Inchen ñim møiløgøben, ñimun karub pera gøbelø Jesucriston kørebeløtøwein døgarbe, Cristogurri nunelø gønmaptø, maig køben palabinøtø indamig kømøn. Masken treeg kømøtø, purø tabguen mara rranøb melamig køn, kaguende nømui maramelan ñim mara traninabeløbe Jesucriston kørebelø undaaraig nunelø gúimba. Iigwane kusrenanøb, øyeeg marøb gømig køn chib waminchig.",bible,1 Timoteo 6 - 2
6646,"Si alguno enseña otra cosa y no se atiene a las saludables palabras de nuestro Señor Jesucristo y a las enseñanzas de la religión,","Namui Señor Jesucristoi chigucha chi kalø gusrenaniimíig tabiiba, katø Tiusweimburabelan nam marøb gømig kusrenaniiba truig maig køben treetøwein gømøtø, møikkøben ka peemaytø chi tabig kømíig kusrenanøbiibe,",bible,1 Timoteo 6 - 3
6647,"es que está cegado por el orgullo y es un ignorante que sufre la enfermedad de promover discusiones y polémicas. De aquí surgen las envidias, los pleitos, los insultos, las suspicacias.","nøasiitø purø gusrebig kurmab indan, chigucha chi kusremíig købendø. Incha maig kø chib payib aleguiyamig, chigøben wamindiilan kwayam lab wamindamibe, kan kwanrrø lataig nigaig køn. Incha øyeekkurrindøwei truyugurri arruppe, katøgan chigøben tøgagøben pusrkwai asamig arrumba, kwayam lamig arrumba, katøganun trømbøig marøb tsalø wamamig arrumba, chigøben guemesra trømbøig isub amønamig arrumba,",bible,1 Timoteo 6 - 4
6648,"De aquí, las discusiones interminables de hombres corrompidos y sin escrúpulos que se aprovechan de la religión.","katø tru kaig maramig isubiitø nømui turmera mindiilø tøga misaameraba ke chi gømubendø ka kwayab gømig arrumba indan. Truiløbe tru newan ciertonigwane kerraig chiga misaamera, Tiusweimburabelan marøb tøgagúigwane nømbe trutøga an marøb pønrramigweyasig tøgar gøn.",bible,1 Timoteo 6 - 5
6649,"Y ciertamente la religión es de gran provecho, cuando uno se contenta con lo necesario,","Inchen nam maig tøgagúizhiitøgatø kasraatø melabelaimbe tru Tiusweimburabelan marøb tøgagúiyugurri, chigurrimbunø tøgagømig arrubwei inchibig køn.",bible,1 Timoteo 6 - 6
6650,pues nada hemos traído al mundo y nada podremos llevarnos de él.,"Kaguende nambe yu piraumayma, chigucha chigar yandiig amrruig køppe, katø treetøwei chigucha chigar ambamig kønrrun.",bible,1 Timoteo 6 - 7
6651,Debemos contentarnos con tener alimento y vestido.,"Inchawei nam mamig tøgagøb, asru kemig tøgagøb indinukkurrimbe, trutøgabe kasraatø amønamig køn.",bible,1 Timoteo 6 - 8
6652,"Los que quieren enriquecerse caen en trampas y tentaciones, y se dejan dominar por una gran cantidad de locos y dañinos apetitos, que hunden a los hombres en la ruina y en la perdición.","Kaguende pua misrøg kui inchibeløbe, chine tabig lataig kenamisrøb arruben, treegwan chull asha kegørran. Incha chine chine nebunrrab isuptø maramgaigwan mariiløyuba, katø ka trømbøig mincha pønrramig kønrrai mariiløyuba kegørra pønrramisren, truiløbe møguelane yandø chindamikkuchagaig misra pønrrønrrai kegørrøsrkøb, managatig kaigu kegørra pønrramig kønrrai mara bønsran.",bible,1 Timoteo 6 - 9
6653,"Porque el amor al dinero es la raíz de todos los males; algunos, por codiciarlo, se han apartado de la fe y se han ocasionado a sí mismos muchos males.","Kaguende chigurrimbunø kaig maramig arrubiibe, anwan ¡gatø! ke kan chinchimmørø inchib chull indiiløyugurri arrubig køn. Inchawei møiløgøbenma an døgagug købiitø yandø pella, nømui isubigwan Jesucristoinuutø pasra tøgagúigugurri tarømisra, nømasiitøwei chine chine purø isumdiig puig melønrrab tøga bønrramisran.",bible,1 Timoteo 6 - 10
6654,"Pero tú, hombre de Dios, evita todo esto, practica la justicia, la religión, la fe, el amor, la paciencia y la bondad.","Trune ñi Tiusweyasiitø pasrab møøbe treeg indameløyugurrimbe tarømisramig køn. Sølgandø tabig kømigwanba, Tiusweimburabeløyu tabig kømigwanba, isubigwan Jesucristoinug pasra tøgagømigwanba, undag købig tøgagømigwanba elachimø marøbig marøb megamigwanba, katø maig købendø inchimø, purø tammay megamigwanba, iilan martrig.",bible,1 Timoteo 6 - 11
6655,"Mantente firme en el noble combate de la fe, conquista la vida eterna para la cual has sido llamado y de la cual has hecho solemne profesión ante muchos testigos.","Ñui isubigwan Jesucristoinuutø pasra tøgagúigwane ñi tøga basrønrrab isua gwayab, tru managatig øsig kømig tøgagúigwane pachamørtrab gømø tab tøga basrau, Tius trunun tøgagønrrai wamøben, tru ñi truba yamelai merrab, purø tabig pasrønrrab waminchib pasraig købigwan.",bible,1 Timoteo 6 - 12
6656,"Te ordeno en presencia de Dios, que da la vida a todas las cosas, y ante Jesucristo, que dio testimonio de la verdad ante Poncio Pilato,","Katø chigurrimbunø pønrrabigwan øsig kønrrai tranøb Tiuswei merrappa, katø Poncio Pilatoi merrab, purø tabig nø maig kuigwan ‘nabe treeg kur’ chib, waminchib eshkab pasrabig Cristo Jesúswei merrappa, nabe ñune karua basrar:",bible,1 Timoteo 6 - 13
6657,"que observes lo mandado sin mancha ni culpa hasta la manifestación de nuestro Señor Jesucristo,","tru martrai ñun karua basrigwane kaig mariitøga chillig indig chigaig, katø chigøben ‘kailø gøn’ dainab pasramig chigaig, treeg tøgagønrrai namui Señor Jesucristo kenamisramnegatig.",bible,1 Timoteo 6 - 14
6658,"que en su momento llevará a cabo el bienaventurado y único Soberano, el Rey de reyes, el Señor de los señores,","Yandø tru treeg maram gwalømmera puben, trunun nø kenamartrab gúinrrun, tru nø mayanguen tab indig, tru nøtø Mayeelaim Bala Pasrabig trurrigu maya reymeraim bala nø Rey, katø maya misagwan ashib karub pønrrabelaim bala Nø Garub Ashib Pasrabig.",bible,1 Timoteo 6 - 15
6659,"el único que posee la inmortalidad y habita una luz inaccesible, a quien ningún hombre ha visto ni puede ver. A él, honor y poder eterno. Amén.","Managuen kwanrrabig kømíig, muguen kemalamgaigu tørguegwalmabigu wabig, nune mu møkkucha asiimíig, katø mugucha nune ashchab gaimaig, Tius nøtø gøn. Treegwan purø tab indiiba, managatig mayeelaim bala karub wamibabe nuyasig kønrrai inchar. Treeg kønrrun.",bible,1 Timoteo 6 - 16
6660,"A los ricos de este mundo mándales que no sean soberbios, ni pongan su esperanza en algo tan inseguro como las riquezas, sino en Dios, que nos provee de todos los bienes en abundancia para que los disfrutemos.","Møin gwaløm yu pirau pua misaamerane puarmera guermaptø, purab nørreelø guermab inchib, tru chigurrimbunø tøgagúilø treetø gønrraitamab isumgailøyu ke truyutø isua bønrrømønrrain garunrrig. Masken treeg inchimøtø, nam kasraatø tab gúi warønrrai Tius tru chigucha palønrraingaig tøgagømburab tøgagønrrai namun tranøbigweinug isua bønrrønrrai inchig.",bible,1 Timoteo 6 - 17
6661,"Recomiéndales que hagan el bien, que se enriquezcan con buenas obras, que sean generosos, y que compartan sus bienes con los demás.","Tabigwan marøbelø gønrrain garunrrig, truba puarmera misrøppe, nømui chigøben tabig mariiløyu puarmera misrtrai. Tøgagúigwane chigucha merø gúi inchimø, lata pirishib purugunrrab muniitø gøbelø gønrrai.",bible,1 Timoteo 6 - 18
